Order ID,Order Date,Product,Category,Unit Price,Quantity,Total Sales,Customer Type,City,Payment Method
ORD102933,2024-01-23 15:00:46,Face Wash,Beauty & Personal Care,212,4,848,Returning,Kolkata,Netbanking
ORD104175,2025-01-16 07:31:20,Cooking Oil 1L,Groceries,273,1,273,New,Ahmedabad,UPI
ORD101852,2024-01-01 08:28:28,Women T-Shirt,Clothing,456,1,456,Returning,Bengaluru,Card
ORD104869,2024-05-12 05:03:32,Hoodie,Clothing,1421,1,1421,Returning,Ahmedabad,Card
ORD102105,2025-09-05 07:04:59,Gaming Keyboard,Electronics,2454,1,2454,Returning,Gurgaon,Card
ORD100133,2025-01-03 17:31:32,Wireless Mouse,Electronics,788,1,788,New,Hyderabad,Cash
ORD100928,2024-05-12 10:41:02,USB-C Charger,Electronics,915,2,1830,Returning,Hyderabad,Card
ORD100823,2023-05-29 22:58:11,Shampoo 200ml,Beauty & Personal Care,191,1,191,New,Delhi,UPI
ORD104543,2025-02-02 03:06:01,Yoga Mat,Sports & Fitness,862,1,862,New,Hyderabad,Cash
ORD101531,2025-04-08 11:52:07,Bluetooth Speaker,Electronics,2390,2,4780,New,Hyderabad,Card
ORD101214,2023-10-04 15:08:25,Milk 1L,Groceries,50,4,200,New,Gurgaon,Card
ORD100504,2025-05-06 18:08:43,Hand Blender,Home & Kitchen,1965,2,3930,Returning,Chennai,UPI
ORD104285,2024-05-03 23:34:43,Moisturizer 50ml,Beauty & Personal Care,280,1,280,Returning,Bengaluru,Card
ORD101996,2025-09-19 21:12:52,Bluetooth Headphones,Electronics,2105,1,2105,New,Pune,UPI
ORD103072,2025-01-08 04:55:27,Tea 250g,Groceries,193,1,193,Returning,Kolkata,Netbanking
ORD101958,2025-01-28 16:13:48,Storage Box Set,Home & Kitchen,521,1,521,New,Mumbai,UPI
ORD101384,2025-02-03 20:38:09,Moisturizer 50ml,Beauty & Personal Care,299,3,897,New,Noida,Cash
ORD100894,2024-07-10 15:24:36,Noise Cancelling Earbuds,Electronics,3305,1,3305,Returning,Pune,UPI
ORD100455,2023-02-22 04:31:39,Storage Box Set,Home & Kitchen,481,4,1924,Returning,Noida,Netbanking
ORD104879,2024-08-01 05:03:56,Tennis Racket,Sports & Fitness,2344,1,2344,New,Bengaluru,Card
ORD103709,2025-10-02 19:38:50,Moisturizer 50ml,Beauty & Personal Care,284,2,568,New,Pune,Card
ORD104618,2025-06-02 18:22:47,Shampoo 200ml,Beauty & Personal Care,186,2,372,Returning,Delhi,Card
ORD104268,2025-07-21 04:23:27,Cutlery Set,Home & Kitchen,1065,2,2130,Returning,Chennai,Netbanking
ORD103522,2024-12-13 20:55:19,Rice 5kg,Groceries,402,1,402,New,Mumbai,Wallet
ORD104134,2025-07-15 15:19:24,Hand Blender,Home & Kitchen,2064,3,6192,Returning,Ahmedabad,Cash
ORD103602,2024-07-11 01:22:11,Coffee 250g,Groceries,376,1,376,New,Ahmedabad,Card
ORD100713,2025-05-11 08:14:03,Cutlery Set,Home & Kitchen,1043,1,1043,New,Kolkata,Card
ORD104186,2024-01-03 17:04:17,Hoodie,Clothing,1592,1,1592,Returning,Bengaluru,Wallet
ORD102214,2024-02-18 17:46:19,Resistance Bands,Sports & Fitness,622,2,1244,New,Pune,Netbanking
ORD102923,2025-04-12 13:01:58,Noise Cancelling Earbuds,Electronics,3623,3,10869,New,Noida,Card
ORD101810,2023-06-22 02:14:43,Coffee 250g,Groceries,387,1,387,Returning,Hyderabad,Netbanking
ORD103486,2024-10-26 02:04:15,Deodorant,Beauty & Personal Care,229,1,229,New,Ahmedabad,Card
ORD103141,2025-01-28 04:09:23,Gym Gloves,Sports & Fitness,357,1,357,Returning,Noida,Card
ORD101827,2023-11-10 06:48:50,Tea 250g,Groceries,209,1,209,Returning,Chennai,Cash
ORD101155,2024-10-10 21:21:57,Bluetooth Speaker,Electronics,2298,1,2298,New,Hyderabad,UPI
ORD101324,2025-05-03 03:35:24,Rice 5kg,Groceries,366,2,732,Returning,Noida,Netbanking
ORD104312,2023-05-19 09:39:03,Fitness Tracker Basic,Sports & Fitness,2626,1,2626,Returning,Delhi,Netbanking
ORD100510,2025-01-09 06:56:23,Cushion Cover Pack,Home & Kitchen,418,5,2090,Returning,Ahmedabad,Cash
ORD101680,2023-12-13 23:13:54,Fitness Tracker Basic,Sports & Fitness,2612,5,13060,Returning,Ahmedabad,Card
ORD100499,2024-09-30 00:29:52,4K Monitor,Electronics,19714,1,19714,Returning,Gurgaon,Wallet
ORD104536,2024-02-06 19:41:49,Hoodie,Clothing,1573,1,1573,Returning,Mumbai,Card
ORD101856,2024-06-30 02:02:08,Men Tee,Clothing,395,1,395,New,Hyderabad,UPI
ORD101388,2023-10-31 23:57:39,Women T-Shirt,Clothing,500,1,500,Returning,Mumbai,Card
ORD103719,2023-12-10 19:10:33,Dinner Plate Set,Home & Kitchen,1420,1,1420,Returning,Pune,UPI
ORD102386,2024-07-07 01:22:45,Perfume 30ml,Beauty & Personal Care,858,1,858,New,Pune,Card
ORD103236,2025-03-09 11:29:13,Vacuum Flask,Home & Kitchen,719,1,719,Returning,Gurgaon,Card
ORD101540,2024-06-06 06:16:53,Jacket,Clothing,2431,2,4862,New,Chennai,Wallet
ORD101217,2024-09-20 21:41:34,LED Desk Lamp,Home & Kitchen,817,1,817,New,Pune,Card
ORD102681,2025-03-13 16:45:02,Jeans,Clothing,1272,1,1272,New,Delhi,Card
ORD102993,2024-03-30 17:45:44,4K Monitor,Electronics,20257,1,20257,Returning,Kolkata,Cash
ORD101191,2025-07-24 15:34:19,Casual Shirt,Clothing,944,1,944,Returning,Gurgaon,Card
ORD101542,2025-05-19 03:05:08,Jacket,Clothing,2419,3,7257,Returning,Bengaluru,Netbanking
ORD103301,2023-08-04 22:55:05,Sport Shorts,Clothing,586,1,586,New,Noida,Card
ORD103324,2025-02-17 14:46:14,Bed Sheets,Home & Kitchen,1912,1,1912,Returning,Pune,UPI
ORD102539,2024-06-25 13:46:12,Bed Sheets,Home & Kitchen,1786,1,1786,New,Kolkata,Card
ORD100953,2024-02-16 16:09:43,HD Webcam,Electronics,1475,1,1475,Returning,Delhi,UPI
ORD104330,2024-11-03 06:51:10,Gym Gloves,Sports & Fitness,352,3,1056,New,Mumbai,Card
ORD100732,2024-08-26 21:42:28,Gaming Keyboard,Electronics,2340,1,2340,Returning,Pune,Netbanking
ORD101156,2023-06-13 08:49:39,Dress,Clothing,1902,1,1902,Returning,Mumbai,UPI
ORD103294,2025-02-18 01:50:48,Dress,Clothing,1927,1,1927,Returning,Bengaluru,Netbanking
ORD102982,2025-08-11 15:43:34,USB-C Charger,Electronics,986,1,986,New,Chennai,UPI
ORD102156,2025-07-15 23:47:44,Bed Sheets,Home & Kitchen,1833,2,3666,New,Mumbai,Netbanking
ORD101062,2025-03-13 11:14:01,Lip Balm,Beauty & Personal Care,90,1,90,Returning,Noida,UPI
ORD102616,2024-07-15 10:02:47,Storage Box Set,Home & Kitchen,526,2,1052,New,Kolkata,Card
ORD101167,2025-07-08 10:23:29,Protein Shaker,Sports & Fitness,402,3,1206,New,Mumbai,Card
ORD103222,2024-12-16 00:13:23,Smartwatch Basic,Electronics,2702,1,2702,Returning,Pune,Card
ORD103636,2025-10-17 15:01:19,Sugar 1kg,Groceries,45,1,45,New,Hyderabad,Card
ORD102938,2025-05-07 09:15:03,USB-C Charger,Electronics,851,1,851,Returning,Delhi,Wallet
ORD104491,2024-08-05 20:21:05,Dress,Clothing,1823,3,5469,Returning,Gurgaon,Card
ORD103140,2023-05-24 04:29:53,4K Monitor,Electronics,19115,2,38230,New,Pune,Card
ORD100143,2023-11-24 19:44:26,Protein Shaker,Sports & Fitness,387,1,387,Returning,Mumbai,Netbanking
ORD103577,2025-08-09 20:58:13,Skipping Rope,Sports & Fitness,199,1,199,New,Gurgaon,Netbanking
ORD102782,2023-11-04 19:28:56,Face Wash,Beauty & Personal Care,198,1,198,Returning,Mumbai,Cash
ORD100717,2023-09-11 23:57:03,Electric Kettle,Home & Kitchen,1461,4,5844,Returning,Chennai,Wallet
ORD101819,2025-04-01 12:04:16,Protein Shaker,Sports & Fitness,410,1,410,Returning,Pune,Netbanking
ORD102502,2024-10-30 21:59:55,Bed Sheets,Home & Kitchen,1733,3,5199,New,Mumbai,UPI
ORD104360,2025-04-21 02:18:44,Gaming Keyboard,Electronics,2440,2,4880,New,Chennai,Card
ORD104171,2024-03-12 07:23:46,Dress,Clothing,1785,2,3570,New,Hyderabad,UPI
ORD100395,2024-05-13 08:23:37,Eggs 12pcs,Groceries,121,1,121,New,Pune,Card
ORD104836,2025-01-31 08:30:43,Conditioner 200ml,Beauty & Personal Care,199,1,199,New,Chennai,Card
ORD104492,2024-11-04 14:22:24,Rice 5kg,Groceries,424,1,424,Returning,Chennai,UPI
ORD101365,2023-07-27 06:59:16,LED Desk Lamp,Home & Kitchen,839,2,1678,New,Ahmedabad,Wallet
ORD104558,2023-12-16 12:22:38,Hoodie,Clothing,1505,3,4515,Returning,Kolkata,Netbanking
ORD100595,2023-11-14 06:23:41,Hand Blender,Home & Kitchen,1964,1,1964,Returning,Hyderabad,Card
ORD103952,2024-11-13 15:27:46,Cushion Cover Pack,Home & Kitchen,400,1,400,New,Noida,Cash
ORD102914,2023-08-30 03:32:09,Non-stick Pan,Home & Kitchen,1255,1,1255,New,Pune,Card
ORD102326,2023-06-27 09:09:03,Coffee 250g,Groceries,381,1,381,New,Hyderabad,Card
ORD103766,2025-01-26 12:31:08,Bluetooth Speaker,Electronics,2298,1,2298,Returning,Bengaluru,Netbanking
ORD103440,2023-06-14 13:27:46,HD Webcam,Electronics,1535,1,1535,New,Bengaluru,UPI
ORD103851,2023-12-04 09:55:39,Men Tee,Clothing,398,2,796,Returning,Delhi,Cash
ORD104132,2025-11-17 09:30:05,Bed Sheets,Home & Kitchen,1904,1,1904,Returning,Gurgaon,Card
ORD104591,2023-12-30 03:41:45,Gym Gloves,Sports & Fitness,347,1,347,New,Hyderabad,Card
ORD102143,2023-11-20 17:50:48,Men Tee,Clothing,382,4,1528,New,Delhi,UPI
ORD101571,2023-07-02 19:34:25,Women T-Shirt,Clothing,497,1,497,Returning,Chennai,Card
ORD104079,2023-10-24 09:55:44,Wireless Mouse,Electronics,820,2,1640,New,Bengaluru,Card
ORD101122,2025-03-10 15:02:07,Protein Shaker,Sports & Fitness,399,2,798,Returning,Hyderabad,Card
ORD102786,2023-10-13 21:44:10,Gym Gloves,Sports & Fitness,364,3,1092,New,Hyderabad,UPI
ORD102967,2023-10-01 02:02:09,Dumbbell 5kg,Sports & Fitness,1592,1,1592,New,Delhi,Card
ORD102504,2024-06-05 16:00:58,Protein Shaker,Sports & Fitness,402,1,402,Returning,Bengaluru,UPI
ORD103465,2023-11-28 03:32:41,Bed Sheets,Home & Kitchen,1626,5,8130,Returning,Gurgaon,Cash
ORD100675,2024-01-08 22:08:50,Wireless Mouse,Electronics,814,3,2442,Returning,Bengaluru,Cash
ORD102808,2024-01-14 05:32:22,Cushion Cover Pack,Home & Kitchen,411,3,1233,New,Mumbai,Cash
ORD103348,2023-04-16 13:47:44,Resistance Bands,Sports & Fitness,631,1,631,Returning,Delhi,Card
ORD100728,2024-05-15 15:17:08,Running Shoes,Sports & Fitness,2782,1,2782,New,Noida,Card
ORD100412,2024-08-14 20:54:03,Sport Shorts,Clothing,584,1,584,Returning,Chennai,UPI
ORD103146,2025-06-01 13:47:14,Sport Shorts,Clothing,641,2,1282,Returning,Gurgaon,Netbanking
ORD101516,2024-03-29 20:05:39,Cooking Oil 1L,Groceries,258,1,258,New,Bengaluru,UPI
ORD100825,2024-09-19 03:26:27,Cushion Cover Pack,Home & Kitchen,386,2,772,New,Gurgaon,UPI
ORD103267,2025-07-23 14:06:41,Hand Sanitizer 200ml,Beauty & Personal Care,87,1,87,Returning,Gurgaon,Card
ORD103974,2024-09-14 10:41:17,Tennis Racket,Sports & Fitness,2485,3,7455,New,Noida,UPI
ORD100616,2024-10-03 08:03:35,Hand Blender,Home & Kitchen,1882,4,7528,New,Pune,Card
ORD100114,2024-02-03 06:55:57,Hand Sanitizer 200ml,Beauty & Personal Care,89,1,89,New,Pune,Cash
ORD100417,2024-10-28 04:09:13,Jacket,Clothing,2627,1,2627,Returning,Pune,Netbanking
ORD103069,2024-12-05 21:09:16,Socks Pack,Clothing,210,1,210,New,Gurgaon,Cash
ORD101625,2025-08-07 01:40:21,Hoodie,Clothing,1515,1,1515,New,Pune,UPI
ORD104950,2025-03-01 14:26:32,4K Monitor,Electronics,19996,3,59988,New,Mumbai,Card
ORD104185,2023-12-21 03:07:17,Wheat Flour 5kg,Groceries,381,1,381,New,Mumbai,Cash
ORD102896,2023-05-03 03:35:43,Body Lotion,Beauty & Personal Care,253,1,253,Returning,Mumbai,Cash
ORD104671,2024-01-14 13:09:38,Sugar 1kg,Groceries,48,2,96,Returning,Gurgaon,Card
ORD102082,2024-11-03 14:08:11,Deodorant,Beauty & Personal Care,227,2,454,Returning,Mumbai,Card
ORD100753,2023-08-18 18:06:33,Hand Sanitizer 200ml,Beauty & Personal Care,102,1,102,Returning,Kolkata,UPI
ORD102546,2025-01-24 22:22:56,Perfume 30ml,Beauty & Personal Care,978,3,2934,New,Ahmedabad,Netbanking
ORD103969,2024-09-03 05:33:39,Vacuum Flask,Home & Kitchen,640,1,640,New,Chennai,Cash
ORD103373,2024-06-19 13:56:13,Storage Box Set,Home & Kitchen,504,1,504,Returning,Kolkata,Card
ORD104107,2024-11-29 04:06:46,Dumbbell 5kg,Sports & Fitness,1420,1,1420,New,Delhi,Cash
ORD102444,2024-09-01 06:08:23,HD Webcam,Electronics,1475,2,2950,New,Mumbai,Wallet
ORD104380,2025-08-22 06:18:33,Tennis Racket,Sports & Fitness,2482,1,2482,Returning,Hyderabad,Card
ORD101066,2024-02-18 07:49:59,Bed Sheets,Home & Kitchen,1725,1,1725,Returning,Ahmedabad,UPI
ORD103913,2025-07-12 06:58:26,Cutlery Set,Home & Kitchen,968,1,968,Returning,Chennai,Netbanking
ORD103498,2023-11-17 05:53:49,Sunscreen 50ml,Beauty & Personal Care,413,1,413,New,Pune,UPI
ORD102738,2024-08-09 09:44:18,Vacuum Flask,Home & Kitchen,697,5,3485,Returning,Ahmedabad,UPI
ORD104000,2025-04-12 02:14:10,Electric Kettle,Home & Kitchen,1555,1,1555,Returning,Mumbai,Card
ORD101568,2023-08-30 01:07:24,Wireless Mouse,Electronics,833,2,1666,New,Hyderabad,Netbanking
ORD102427,2024-06-06 01:58:48,Bed Sheets,Home & Kitchen,1911,1,1911,Returning,Gurgaon,UPI
ORD103746,2025-04-11 16:12:40,Gym Gloves,Sports & Fitness,353,4,1412,New,Noida,UPI
ORD104639,2025-04-01 07:01:35,Women T-Shirt,Clothing,493,1,493,Returning,Noida,Card
ORD101687,2024-07-11 17:08:56,Bluetooth Headphones,Electronics,1943,1,1943,Returning,Pune,UPI
ORD100851,2025-09-17 05:54:26,Sport Shorts,Clothing,582,2,1164,Returning,Bengaluru,UPI
ORD103546,2025-10-11 00:55:24,Storage Box Set,Home & Kitchen,533,1,533,New,Ahmedabad,Card
ORD100895,2024-06-10 10:29:22,Sports Bottle,Sports & Fitness,282,1,282,Returning,Hyderabad,Cash
ORD104592,2025-02-18 20:11:46,Sport Shorts,Clothing,593,1,593,Returning,Bengaluru,Card
ORD100335,2025-02-28 22:37:19,Yoga Mat,Sports & Fitness,882,1,882,New,Bengaluru,Card
ORD102839,2024-07-11 07:14:07,Noise Cancelling Earbuds,Electronics,3449,1,3449,New,Delhi,Card
ORD103087,2023-03-30 20:38:43,Portable SSD 500GB,Electronics,5254,1,5254,New,Ahmedabad,Card
ORD101348,2024-09-20 05:00:21,LED Desk Lamp,Home & Kitchen,802,1,802,New,Hyderabad,Netbanking
ORD101015,2023-10-23 05:53:49,Hand Sanitizer 200ml,Beauty & Personal Care,106,1,106,Returning,Delhi,UPI
ORD102816,2024-05-26 07:54:27,Gym Gloves,Sports & Fitness,339,1,339,New,Delhi,Netbanking
ORD101631,2024-08-15 04:48:10,Shampoo 200ml,Beauty & Personal Care,212,1,212,New,Chennai,Card
ORD102489,2023-06-19 03:45:29,HD Webcam,Electronics,1532,1,1532,Returning,Gurgaon,Card
ORD103730,2023-06-24 05:23:12,Shampoo 200ml,Beauty & Personal Care,205,1,205,New,Noida,UPI
ORD103251,2024-05-23 08:39:08,Fitness Tracker Basic,Sports & Fitness,2629,4,10516,New,Delhi,Card
ORD104634,2024-06-23 12:51:07,Cutlery Set,Home & Kitchen,1064,3,3192,Returning,Kolkata,Cash
ORD102070,2025-07-01 12:14:37,Rice 5kg,Groceries,407,1,407,New,Chennai,Cash
ORD104452,2023-08-14 19:34:02,Sports Bottle,Sports & Fitness,322,1,322,New,Delhi,Cash
ORD104882,2024-06-03 22:07:50,Moisturizer 50ml,Beauty & Personal Care,288,2,576,Returning,Ahmedabad,Card
ORD101635,2024-01-25 13:32:18,Vacuum Flask,Home & Kitchen,716,1,716,New,Bengaluru,Netbanking
ORD102479,2023-10-22 13:03:48,Hoodie,Clothing,1490,2,2980,Returning,Mumbai,Card
ORD102265,2025-07-03 17:55:42,USB-C Charger,Electronics,844,2,1688,New,Bengaluru,Card
ORD102959,2024-05-01 20:43:08,Salt 1kg,Groceries,25,4,100,Returning,Hyderabad,UPI
ORD104731,2023-08-27 15:52:07,Non-stick Pan,Home & Kitchen,1320,3,3960,New,Gurgaon,Card
ORD103059,2023-11-16 03:11:47,4K Monitor,Electronics,20431,1,20431,Returning,Kolkata,UPI
ORD102141,2024-03-17 12:18:00,Bluetooth Headphones,Electronics,1998,1,1998,Returning,Kolkata,Wallet
ORD103118,2024-09-11 14:24:13,Sports Bottle,Sports & Fitness,321,3,963,Returning,Mumbai,Card
ORD104725,2023-06-18 15:19:42,Running Shoes,Sports & Fitness,2955,2,5910,Returning,Noida,Card
ORD104045,2025-05-10 23:43:18,Sunscreen 50ml,Beauty & Personal Care,381,1,381,Returning,Chennai,UPI
ORD103356,2025-01-28 22:24:44,Yoga Mat,Sports & Fitness,795,1,795,New,Ahmedabad,Cash
ORD102744,2024-09-12 06:41:42,Skipping Rope,Sports & Fitness,192,1,192,Returning,Mumbai,UPI
ORD103506,2024-09-29 14:17:43,Dress,Clothing,1899,1,1899,Returning,Bengaluru,Card
ORD101679,2024-07-02 08:46:39,Skipping Rope,Sports & Fitness,203,3,609,New,Noida,UPI
ORD104249,2025-07-10 17:28:15,Fitness Tracker Basic,Sports & Fitness,2530,1,2530,Returning,Noida,Netbanking
ORD103147,2023-08-01 13:51:26,Casual Shirt,Clothing,930,1,930,Returning,Mumbai,Card
ORD102294,2024-05-18 19:56:42,Moisturizer 50ml,Beauty & Personal Care,305,1,305,New,Delhi,Netbanking
ORD100580,2024-02-28 00:47:55,Skipping Rope,Sports & Fitness,185,1,185,New,Kolkata,Card
ORD101470,2025-06-10 10:36:25,Wheat Flour 5kg,Groceries,341,1,341,New,Pune,UPI
ORD104070,2023-10-18 08:35:50,Shampoo 200ml,Beauty & Personal Care,202,3,606,Returning,Kolkata,Cash
ORD103343,2023-12-07 20:12:36,USB-C Charger,Electronics,860,1,860,New,Pune,Cash
ORD104583,2023-08-20 09:48:16,Tea 250g,Groceries,195,2,390,New,Mumbai,UPI
ORD103672,2023-08-18 01:13:26,Bluetooth Headphones,Electronics,1907,1,1907,New,Kolkata,UPI
ORD100559,2024-09-30 06:33:20,Salt 1kg,Groceries,27,1,27,New,Bengaluru,Card
ORD102849,2025-07-19 21:42:26,Casual Shirt,Clothing,850,1,850,New,Bengaluru,Card
ORD100512,2023-04-20 02:32:30,Bluetooth Headphones,Electronics,2204,1,2204,New,Chennai,UPI
ORD101081,2024-04-23 14:03:59,Wireless Mouse,Electronics,804,1,804,Returning,Gurgaon,Card
ORD101664,2024-10-09 21:27:56,Deodorant,Beauty & Personal Care,264,1,264,New,Kolkata,Card
ORD101012,2024-08-29 02:01:03,Bed Sheets,Home & Kitchen,1717,1,1717,Returning,Pune,UPI
ORD101931,2025-07-18 22:06:42,Skipping Rope,Sports & Fitness,195,1,195,Returning,Kolkata,Card
ORD101150,2024-10-27 17:26:33,Cushion Cover Pack,Home & Kitchen,399,1,399,New,Hyderabad,Cash
ORD102838,2025-10-17 17:31:15,Women T-Shirt,Clothing,523,3,1569,Returning,Chennai,Card
ORD100116,2025-07-27 12:53:58,Lip Balm,Beauty & Personal Care,93,1,93,New,Kolkata,Netbanking
ORD100740,2024-02-26 07:50:55,Dinner Plate Set,Home & Kitchen,1530,2,3060,New,Gurgaon,Card
ORD104806,2025-01-08 13:37:35,Gaming Keyboard,Electronics,2473,1,2473,Returning,Noida,Card
ORD103675,2024-11-12 16:28:22,Casual Shirt,Clothing,919,1,919,New,Noida,Card
ORD100830,2023-03-04 05:08:57,Wheat Flour 5kg,Groceries,346,1,346,Returning,Delhi,UPI
ORD100119,2024-11-08 02:12:24,Portable SSD 500GB,Electronics,4598,1,4598,Returning,Kolkata,Card
ORD104853,2024-07-23 10:15:42,Bluetooth Headphones,Electronics,2007,2,4014,Returning,Delhi,Card
ORD104738,2024-11-26 13:25:43,Eggs 12pcs,Groceries,110,1,110,Returning,Mumbai,Cash
ORD100635,2025-03-12 13:22:27,Electric Kettle,Home & Kitchen,1477,1,1477,Returning,Gurgaon,Card
ORD104465,2024-08-28 02:10:57,USB-C Charger,Electronics,930,1,930,Returning,Delhi,UPI
ORD104364,2025-04-17 23:31:36,Rice 5kg,Groceries,417,1,417,Returning,Delhi,Card
ORD104142,2023-12-18 11:25:20,Lip Balm,Beauty & Personal Care,91,1,91,Returning,Ahmedabad,Netbanking
ORD100991,2025-05-06 13:09:41,Wireless Mouse,Electronics,821,1,821,Returning,Gurgaon,UPI
ORD100876,2025-07-22 08:05:02,Shampoo 200ml,Beauty & Personal Care,192,1,192,New,Noida,UPI
ORD100004,2024-05-13 19:51:22,Vacuum Flask,Home & Kitchen,736,1,736,New,Pune,UPI
ORD103051,2023-12-01 08:35:59,Cushion Cover Pack,Home & Kitchen,395,1,395,New,Gurgaon,Card
ORD103124,2024-01-24 16:47:49,Salt 1kg,Groceries,26,3,78,Returning,Bengaluru,Netbanking
ORD102660,2024-02-21 08:20:42,Bluetooth Speaker,Electronics,2430,4,9720,New,Hyderabad,Cash
ORD102491,2025-10-30 09:35:13,Cooking Oil 1L,Groceries,252,3,756,Returning,Ahmedabad,Card
ORD103854,2023-09-02 10:37:08,Sport Shorts,Clothing,623,1,623,Returning,Gurgaon,Card
ORD101715,2024-11-12 12:37:23,Gym Gloves,Sports & Fitness,353,1,353,New,Gurgaon,Card
ORD101148,2024-03-15 02:52:38,Socks Pack,Clothing,188,5,940,New,Delhi,Cash
ORD103261,2025-03-23 12:22:59,Bluetooth Speaker,Electronics,2457,1,2457,Returning,Noida,UPI
ORD100574,2023-09-07 10:59:59,Wheat Flour 5kg,Groceries,344,2,688,New,Hyderabad,Cash
ORD103769,2023-10-31 19:25:45,Gym Gloves,Sports & Fitness,337,1,337,New,Chennai,UPI
ORD103736,2025-04-06 15:17:47,Hand Blender,Home & Kitchen,2047,2,4094,New,Noida,Wallet
ORD104146,2025-06-25 21:37:38,Milk 1L,Groceries,42,1,42,Returning,Kolkata,Card
ORD100853,2024-09-23 15:56:06,Moisturizer 50ml,Beauty & Personal Care,293,1,293,Returning,Mumbai,Card
ORD101982,2025-08-29 15:51:07,Socks Pack,Clothing,193,3,579,Returning,Hyderabad,Card
ORD102774,2024-01-19 08:16:10,Vacuum Flask,Home & Kitchen,684,1,684,Returning,Pune,Card
ORD101166,2023-10-30 10:27:29,Hand Blender,Home & Kitchen,1964,1,1964,Returning,Delhi,Card
ORD100971,2025-06-07 05:00:47,Fitness Tracker Basic,Sports & Fitness,2422,1,2422,Returning,Gurgaon,Card
ORD102701,2025-06-18 15:44:11,Hand Blender,Home & Kitchen,2086,1,2086,New,Kolkata,Card
ORD104495,2024-08-02 16:01:22,Perfume 30ml,Beauty & Personal Care,878,3,2634,New,Noida,Card
ORD103847,2025-07-10 02:07:49,Skipping Rope,Sports & Fitness,206,1,206,New,Bengaluru,Card
ORD102368,2025-01-16 14:02:57,Dumbbell 5kg,Sports & Fitness,1385,1,1385,New,Chennai,Card
ORD104115,2023-12-31 08:43:34,Sports Bottle,Sports & Fitness,323,1,323,New,Chennai,Netbanking
ORD104131,2024-09-14 03:39:19,Hand Blender,Home & Kitchen,1940,1,1940,Returning,Bengaluru,Card
ORD102950,2025-06-14 20:48:42,Wheat Flour 5kg,Groceries,347,1,347,New,Bengaluru,Cash
ORD100524,2024-12-11 08:41:40,Yoga Mat,Sports & Fitness,882,2,1764,New,Ahmedabad,Netbanking
ORD102455,2024-05-03 05:05:50,Cooking Oil 1L,Groceries,243,1,243,Returning,Gurgaon,Cash
ORD101841,2025-01-04 13:04:29,LED Desk Lamp,Home & Kitchen,757,1,757,New,Noida,Card
ORD100537,2024-06-28 23:50:23,Cushion Cover Pack,Home & Kitchen,388,1,388,New,Bengaluru,UPI
ORD102806,2025-04-14 17:54:46,Sunscreen 50ml,Beauty & Personal Care,407,1,407,Returning,Hyderabad,Cash
ORD104341,2024-04-25 17:39:36,Men Tee,Clothing,401,1,401,Returning,Noida,Card
ORD103175,2024-02-07 21:57:53,Socks Pack,Clothing,226,1,226,Returning,Chennai,Card
ORD100784,2024-12-14 07:10:56,LED Desk Lamp,Home & Kitchen,817,1,817,New,Bengaluru,Cash
ORD104057,2025-08-22 23:13:34,Vacuum Flask,Home & Kitchen,716,4,2864,New,Gurgaon,Cash
ORD101409,2023-03-05 15:43:23,Hand Blender,Home & Kitchen,1996,3,5988,New,Bengaluru,Wallet
ORD102537,2024-05-03 21:43:08,Lip Balm,Beauty & Personal Care,101,1,101,New,Ahmedabad,Card
ORD100154,2023-07-31 21:04:40,Tennis Racket,Sports & Fitness,2549,1,2549,Returning,Ahmedabad,UPI
ORD103009,2024-03-13 05:18:32,Jeans,Clothing,1196,1,1196,Returning,Noida,Wallet
ORD101686,2024-07-27 19:53:32,Jeans,Clothing,1212,5,6060,New,Bengaluru,Card
ORD102901,2023-03-23 01:47:13,Noise Cancelling Earbuds,Electronics,3275,1,3275,Returning,Delhi,Netbanking
ORD104949,2024-10-26 14:32:22,Sugar 1kg,Groceries,50,2,100,Returning,Hyderabad,UPI
ORD103863,2023-12-04 19:27:27,Bluetooth Headphones,Electronics,2004,1,2004,New,Ahmedabad,Card
ORD102733,2024-02-27 20:48:45,Shampoo 200ml,Beauty & Personal Care,215,3,645,New,Kolkata,UPI
ORD101895,2024-06-21 14:15:27,Jacket,Clothing,2614,1,2614,Returning,Ahmedabad,Card
ORD100569,2023-03-10 05:45:06,Portable SSD 500GB,Electronics,5093,2,10186,Returning,Pune,UPI
ORD101816,2023-10-24 00:47:37,Eggs 12pcs,Groceries,118,1,118,Returning,Pune,UPI
ORD102065,2024-05-12 18:37:25,Resistance Bands,Sports & Fitness,598,2,1196,New,Delhi,Card
ORD100127,2024-07-18 16:08:02,Hand Blender,Home & Kitchen,1933,1,1933,Returning,Gurgaon,Card
ORD103394,2024-02-05 08:13:08,Non-stick Pan,Home & Kitchen,1345,3,4035,New,Bengaluru,Cash
ORD103327,2023-05-22 10:59:59,Moisturizer 50ml,Beauty & Personal Care,275,1,275,Returning,Gurgaon,Cash
ORD104986,2024-08-03 15:08:04,Cutlery Set,Home & Kitchen,1048,2,2096,Returning,Gurgaon,UPI
ORD102975,2024-07-29 20:34:04,Face Wash,Beauty & Personal Care,186,2,372,Returning,Bengaluru,UPI
ORD100980,2024-08-24 07:48:44,Lip Balm,Beauty & Personal Care,96,1,96,Returning,Ahmedabad,Cash
